"","hhid","ffexwkpc","lny","mothed","fathed","mothage","fathage","nutrsc1","qrpcorn","qrprice","popden","adeqvhh","rd1","rd2","rd3","cultarpc","avnetwth","electr"
"651",211,36.73477,3.956621,6,7,19.82222,25.43889,12,4.216079,5.352421,223,2.251938,0,0,1,0,35.5,0
"652",211,37.56721,3.956621,6,7,19.82222,25.71389,12,2.744896,5.042783,223,2.251938,0,0,0,0,35.5,0
"653",213,23.53714,3.478934,6,6,26.68611,28.38056,10,3.279245,5.04958,223,4.627907,1,0,0,0.1428571,14113.5,1
"654",213,17.00971,3.478934,6,6,26.68611,28.67222,10,4.393182,4.993029,223,5.352713,0,1,0,0.1428571,14113.5,1
"655",213,21.90371,3.478934,6,6,26.68611,29.08333,10,4.200735,6.438851,223,5.352713,0,0,1,0.1428571,14113.5,1
"656",213,19.04657,3.478934,6,6,26.68611,29.36111,10,2.313461,6.519966,223,4.627907,0,0,0,0.1428571,14113.5,1
"657",214,30.75,3.654604,6,4,38.475,40.68889,11,3.004915,5.851967,223,6.972868,1,0,0,0.4166667,4585,0
"658",214,27.19433,3.654604,6,4,38.475,40.90833,11,4.345926,5.309329,223,6.930233,0,1,0,0.4166667,4585,0
"659",214,23.07899,3.654604,6,4,38.475,41.31945,11,4.187044,4.944509,223,7.217054,0,0,1,0.4166667,4585,0
"660",214,33.51805,3.654604,6,4,38.475,41.59722,11,2.646094,6.457299,223,7.046512,0,0,0,0.4166667,4585,0
"661",216,35.49784,3.88463,5,8,19.38889,26.76945,12,3.119671,5.355791,223,2.306201,1,0,0,0.5833333,4706.5,0
"662",216,29.7925,3.88463,5,8,19.38889,26.98055,12,4.410213,5.023879,223,2.251938,0,1,0,0.5833333,4706.5,0
"663",216,35.39817,3.88463,5,8,19.38889,27.38333,12,4.198071,5.675717,223,2.251938,0,0,1,0.5833333,4706.5,0
"664",216,40.10137,3.88463,5,8,19.38889,27.66389,12,1.958909,4.614995,223,2.379845,0,0,0,0.5833333,4706.5,0
"665",217,52.63415,4.700459,10,10,26.34722,28.68333,12,3.329944,5.638883,223,4.290698,1,0,0,0.875,50950.5,1
"666",217,34.54252,4.700459,10,10,26.34722,28.98333,12,3.868951,5.156078,223,3.612403,0,1,0,0.875,50950.5,1
"667",217,46.14417,4.700459,10,10,26.34722,29.33889,12,3.54351,3.792062,223,4.248062,0,0,1,0.875,50950.5,1
"668",217,46.01081,4.700459,10,10,26.34722,29.61111,12,3.392243,3.997323,223,4.248062,0,0,0,0.875,50950.5,1
"669",218,45.7758,4.67581,10,10,24.13333,22.31667,9,3.668981,5.4321,223,2.333333,1,0,0,0.6666667,6355,0
"670",218,53.9835,4.67581,10,10,24.13333,22.62222,9,4.018608,5.652225,223,1.914729,0,1,0,0.6666667,6355,0
"671",218,43.55544,4.67581,10,10,24.13333,22.98055,9,3.54351,5.411836,223,2.251938,0,0,1,0.5,6355,0
"672",218,40.68501,4.67581,10,10,24.13333,23.24444,9,4.193676,7.415125,223,2.251938,0,0,0,0.5,6355,0
"673",219,108.9401,4.626697,6,6,40.35833,46.6,5,3.12591,5.673115,223,8.248062,1,0,0,0.9,50472,1
"674",219,44.30117,4.626697,6,6,40.35833,46.90555,5,4.233077,5.23837,223,7.503876,0,1,0,0.9,50472,1
"675",219,33.03606,4.626697,6,6,40.35833,47.25833,5,3.76749,5.3728,223,8.383721,0,0,1,0.9,50472,1
"676",219,35.34381,4.626697,6,6,40.35833,47.52777,5,3.418348,4.456843,223,8.383721,0,0,0,0.9,50472,1
"677",220,44.73933,5.2427,10,6,35.96389,57.75278,12,3.944738,4.90955,223,5.945736,1,0,0,1.125,67565,0
"678",220,35.10201,5.2427,10,6,35.96389,58.05833,12,4.546973,6.713471,223,5.945736,0,1,0,0.9,67565,0
"679",220,49.49652,5.2427,10,6,35.96389,58.41667,12,3.763499,5.222181,223,5.945736,0,0,1,1,67565,0
"680",220,28.69092,5.2427,10,6,35.96389,58.68333,12,3.659912,4.520853,223,4.639535,0,0,0,1,67565,0
"681",221,35.94652,4.718759,6,4,34.51667,41.96944,11,4.29,4.72799,223,9.635659,1,0,0,0.7083333,60893,1
"682",221,46.65788,4.718759,6,4,34.51667,42.27222,11,3.782523,5.316741,223,9.693798,0,1,0,0.6538461,60893,1
"683",221,39.749,4.718759,6,4,34.51667,42.63611,11,3.586459,3.913131,223,9.693798,0,0,1,0.6538461,60893,1
"684",221,30.37377,4.718759,6,4,34.51667,42.90277,11,3.380475,4.201945,223,9.821706,0,0,0,0.6538461,60893,1
"685",222,16.651,3.577865,2,3,28.37222,35.78333,10,3.20933,5.031844,223,6.155039,1,0,0,0,363,0
"686",222,25.31111,3.577865,2,3,28.37222,36.08889,10,3.68682,4.588266,223,6.531008,0,1,0,0,363,0
"687",222,28.12565,3.577865,2,3,28.37222,36.44167,10,4.142272,4.704773,223,6.709302,0,0,1,0,363,0
"688",222,21.02077,3.577865,2,3,28.37222,36.71389,10,3.465474,4.883499,223,5.813953,0,0,0,0,363,0
"689",223,59.67634,4.569083,9,6,39.50555,43.3,12,3.423485,6.19407,223,6.51938,1,0,0,0.4861111,67477.5,1
"690",223,38.9895,4.569083,9,6,39.50555,43.59723,12,4.018608,5.721941,223,7.224806,0,1,0,0.3977273,67477.5,1
"691",223,43.15942,4.569083,9,6,39.50555,43.95555,12,3.588701,4.379936,223,7.437984,0,0,1,0.3977273,67477.5,1
"692",223,40.99103,4.569083,9,6,39.50555,44.22778,12,3.380475,7.643139,223,7.437984,0,0,0,0.3977273,67477.5,1
"693",224,25.16224,3.020237,9,7,35.73611,43.23889,7,4.346144,5.805517,223,7.069767,1,0,0,0.25,2177.5,0
"694",224,29.72086,3.020237,9,7,35.73611,43.54445,7,4.426255,5.572047,223,7.492248,0,1,0,0.25,2177.5,0
"695",224,24.57702,3.020237,9,7,35.73611,43.89444,7,3.807889,4.818185,223,7.449613,0,0,1,0.25,2177.5,0
"696",224,18.48039,3.020237,9,7,35.73611,44.16389,7,3.589038,6.602413,223,7.79845,0,0,0,0.25,2177.5,0
"697",225,44.19014,3.43746,10,3,39.75278,48.25555,9,3.402323,4.49063,223,10.04651,1,0,0,0.9583333,17395.5,1
"698",225,30.48879,3.43746,10,3,39.75278,48.53334,9,4.016239,4.841906,223,10.04651,0,1,0,0.9583333,17395.5,1
"699",225,25.9041,3.43746,10,3,39.75278,48.89444,9,3.853058,4.597127,223,10.12791,0,0,1,0.9583333,17395.5,1
"700",225,25.67948,3.43746,10,3,39.75278,49.2,9,3.666712,5.625949,223,10.21705,0,0,0,0.9583333,17395.5,1
"701",226,31.5375,3.58057,5,6,32.05278,34.69167,9,4,5.132033,223,6.189922,1,0,0,1.34375,63937.5,1
"702",226,32.35525,3.58057,5,6,32.05278,34.95278,9,3.925152,4.689029,223,6.189922,0,1,0,1.34375,63937.5,1
"703",226,30.33158,3.58057,5,6,32.05278,35.33333,9,3.853058,4.115089,223,6.472868,0,0,1,1.194444,63937.5,1
"704",226,32.10831,3.58057,5,6,32.05278,35.61944,9,3.480526,5.333221,223,6.472868,0,0,0,1.34375,63937.5,1
"705",227,39.01375,3.632415,6,8,44.54445,47.9,8,4,4.6394,223,6.476744,1,0,0,0.5,17859,1
"706",227,32.78238,3.632415,6,8,44.54445,48.16667,8,3.986351,4.974142,223,5.751938,0,1,0,0.5,17859,1
"707",227,26.94288,3.632415,6,8,44.54445,48.53611,8,3.853058,4.443916,223,6.72093,0,0,1,0.5,17859,1
"708",227,35.64619,3.632415,6,8,44.54445,48.83889,8,3.639231,4.16099,223,6.794574,0,0,0,0.5,17859,1
"709",228,33.38087,3.52734,6,12,24.16945,55.33889,9,4,6.299722,223,4.496124,1,0,0,1.166667,129094,1
"710",228,60.2762,3.52734,6,12,24.16945,55.59166,9,3.866582,4.032677,223,4.48062,0,1,0,1.166667,129094,1
"711",228,52.30428,3.52734,6,12,24.16945,55.96111,9,3.648718,5.045677,223,4.48062,0,0,1,1.166667,129094,1
"712",228,38.32846,3.52734,6,12,24.16945,56.25833,9,3.47095,5.388156,223,4.48062,0,0,0,1,129094,1
"713",229,37.49182,4.176104,1,9,46.98333,52.83333,3,3.759183,4.70649,223,8.821706,1,0,0,0.4545455,84913,1
"714",229,19.47656,4.176104,1,9,46.98333,53.16667,3,3.923119,4.631167,223,8.821706,0,1,0,0.4545455,84913,1
"715",229,20.74311,4.176104,1,9,46.98333,53.5,3,3.853058,4.173528,223,8.988372,0,0,1,0.4545455,84913,1
"716",229,23.80016,4.176104,1,9,46.98333,53.83333,3,3.581638,4.994158,223,9.031008,0,0,0,0.4545455,84913,1
"717",230,40.21861,4.68122,6,4,37.45833,46.27777,10,4,4.02057,223,7.46124,1,0,0,1.111111,50977.5,1
"718",230,36.71811,4.68122,6,4,37.45833,46.52777,10,3.925152,4.463125,223,6.953488,0,1,0,1.111111,50977.5,1
"719",230,29.04668,4.68122,6,4,37.45833,46.89722,10,3.853058,4.341746,223,6.953488,0,0,1,1.111111,50977.5,1
"720",230,37.63579,4.68122,6,4,37.45833,47.20555,10,3.47095,4.70379,223,7.678295,0,0,0,1.111111,50977.5,1
"721",231,70.76897,4.341066,4,0,39.27778,55.775,5,2.81622,4.09528,223,3.085271,1,0,0,1.1,8841,1
"722",231,22.9347,4.341066,4,0,39.27778,56.02777,5,3.989599,4.918589,223,2.678295,0,1,0,1.1,8841,1
"723",231,44.84286,4.341066,4,0,39.27778,56.41667,5,4.262829,5.437047,223,3.472868,0,0,1,1.1,8841,1
"724",231,41.08909,4.341066,4,0,39.27778,56.69722,5,3.576061,4.679565,223,3.472868,0,0,0,1.1,8841,1
"725",232,34.44833,2.673419,12,10,33.1,35.75,10,2.82828,4.945274,223,4.531008,1,0,0,0.2083333,6835,1
"726",232,32.37225,2.673419,12,10,33.1,36.00278,10,3.934785,4.548766,223,4.662791,0,1,0,0.2083333,6835,1
"727",232,40.43623,2.673419,12,10,33.1,36.38056,10,3.853058,6.055533,223,4.492248,0,0,1,0.2083333,6835,1
"728",232,24.16328,2.673419,12,10,33.1,36.66389,10,2.748258,5.894117,223,3.856589,0,0,0,0.2083333,6835,1
"729",233,33.86585,3.466364,6,10,25.17778,33.45278,8,3.119337,5.769347,223,4.643411,1,0,0,1.104167,107605,1
"730",233,35.45633,3.466364,6,10,25.17778,33.71111,8,3.925152,4.97578,223,4.472868,0,1,0,1.104167,107605,1
"731",233,33.80999,3.466364,6,10,25.17778,34.08611,8,3.853058,3.134222,223,4.562016,0,0,1,1.104167,107605,1
"732",233,27.66384,3.466364,6,10,25.17778,34.37222,8,3.47095,4.41837,223,4.562016,0,0,0,0.9464286,107605,1
"733",234,32.60263,3.065413,6,6,43.08611,42.76389,6,3.244556,5.061087,223,9.705426,1,0,0,0.3645833,23782.5,0
"734",234,21.14301,3.065413,6,6,43.08611,43.05278,6,3.874192,3.968709,223,9.705426,0,1,0,0.3645833,23782.5,0
"735",234,25.23349,3.065413,6,6,43.08611,43.40834,6,3.853058,5.360492,223,9.197675,0,0,1,0.3645833,23782.5,0
"736",234,17.19174,3.065413,6,6,43.08611,43.70278,6,3.438917,5.902819,223,9.77907,0,0,0,0.3645833,23782.5,0
"737",235,48.78093,3.376818,6,6,33.57778,37.83055,7,3.536446,4.22506,223,2.755814,1,0,0,1.3125,32370,1
"738",235,30.039,3.376818,6,6,33.57778,38.09444,7,3.86804,4.940695,223,3.131783,0,1,0,1.3125,32370,1
"739",235,39.42786,3.376818,6,6,33.57778,38.45,7,3.584251,4.371168,223,2.713178,0,0,1,1.3125,32370,1
"740",235,25.9101,3.376818,6,6,33.57778,38.73889,7,3.47095,5.17281,223,2.422481,0,0,0,1.3125,32370,1
"741",236,29.98838,3.631061,7,6,25.625,27.56944,12,2.27629,5.56516,223,4.972868,1,0,0,0.5714286,18334.5,0
"742",236,24.75564,3.631061,7,6,25.625,27.79167,12,3.922822,4.36588,223,4.248062,0,1,0,0.5714286,18334.5,0
"743",236,25.29221,3.631061,7,6,25.625,28.18056,12,4.636451,5.414785,223,4.492248,0,0,1,0.5714286,18334.5,0
"744",236,23.39319,3.631061,7,6,25.625,28.43611,12,2.90486,4.854564,223,5.217054,0,0,0,0.5714286,18334.5,0
"745",240,12.21778,3.192231,5,6,37.66389,42.53889,8,3.273306,5.383519,223,6.697674,1,0,0,0,725,0
"746",240,11.15106,3.192231,5,6,37.66389,42.79722,8,4.502397,6.039237,223,6.527132,0,1,0,0,725,0
"747",240,25.05038,3.192231,5,6,37.66389,43.17778,8,3.853058,5.313057,223,6.655039,0,0,1,0,725,0
"748",240,20.90877,3.192231,5,6,37.66389,43.46389,8,3.520195,4.847015,223,6.600775,0,0,0,0,725,0
"749",241,34.83142,2.718758,5,0,33.65278,35.59722,5,3.160408,3.929,223,5.465117,1,0,0,0,6654,0
"750",241,22.30613,2.718758,5,0,33.65278,35.86389,5,4.359024,5.068543,223,5.465117,0,1,0,0,6654,0
"751",241,25.57257,2.718758,5,0,33.65278,36.24722,5,4.557102,5.619493,223,5.68217,0,0,1,0,6654,0
"752",241,25.0588,2.718758,5,0,33.65278,36.52778,5,4.104584,5.352254,223,5.68217,0,0,0,0,6654,0
"753",242,40.21,4.213169,7,8,26.26389,29.17222,4,3.507922,5.232633,223,2.75969,1,0,0,0.296875,8265,1
"754",242,32.38287,4.213169,7,8,26.26389,29.44444,4,3.469026,4.871932,223,2.75969,0,1,0,0.296875,8265,1
"755",242,33.41093,4.213169,7,8,26.26389,29.8,4,3.833182,4.796136,223,2.887597,0,0,1,0.296875,8265,1
"756",242,37.64608,4.213169,7,8,26.26389,30.09444,4,4.292842,5.660684,223,2.887597,0,0,0,0.296875,8265,1
"757",244,48.71416,3.613626,6,7,22.97778,25.78056,8,4,4.39097,223,2.887597,1,0,0,0.65625,2301,0
"758",244,45.28587,3.613626,6,7,22.97778,26.08333,8,3.932446,4.758786,223,3.015504,0,1,0,0.65625,2301,0
"759",244,35.09879,3.613626,6,7,22.97778,26.4,8,4.201604,5.625391,223,3.015504,0,0,1,0.525,2301,0
"760",244,24.98175,3.613626,6,7,22.97778,26.68611,8,3.639414,4.95725,223,3.015504,0,0,0,0.525,2301,0
"761",245,38.95919,4.139584,6,7,29.81111,33.55278,5,3.285356,5.39359,223,3.984496,1,0,0,0.2,10840,0
"762",245,37.026,4.139584,6,7,29.81111,33.81667,5,3.972714,5.038014,223,3.984496,0,1,0,0.2,10840,0
"763",245,31.95126,4.139584,6,7,29.81111,34.2,5,3.722421,4.805544,223,3.984496,0,0,1,0.2,10840,0
"764",245,33.63886,4.139584,6,7,29.81111,34.48611,5,2.59845,5.177444,223,3.984496,0,0,0,0.2,10840,0
"765",246,28.29667,2.87312,5,3,31.22222,36.62222,6,4,5.351572,223,4.453488,1,0,0,0.0833333,5755,0
